date,cc,rate
2025-04-21,USD,41.3955
2025-04-22,USD,41.3785
2025-04-23,USD,41.5185
2025-04-24,USD,41.6707
2025-04-25,USD,41.689
2025-04-26,USD,41.689
2025-04-27,USD,41.689
2025-04-28,USD,41.7513
2025-04-29,USD,41.7441
2025-04-30,USD,41.5647
2025-05-01,USD,41.4706
2025-05-02,USD,41.5945
2025-05-03,USD,41.5945
2025-05-04,USD,41.5945
2025-05-05,USD,41.7091
2025-05-06,USD,41.6036
2025-05-07,USD,41.4544
2025-05-08,USD,41.4388
2025-05-09,USD,41.5113
2025-05-10,USD,41.5113
2025-05-11,USD,41.5113
2025-05-12,USD,41.547
2025-05-13,USD,41.5387
2025-05-14,USD,41.5004
2025-05-15,USD,41.5376
2025-05-16,USD,41.4709
2025-05-17,USD,41.4709
2025-05-18,USD,41.4709
2025-05-19,USD,41.4983
2025-05-20,USD,41.576
2025-05-21,USD,41.4851
2025-05-22,USD,41.436
2025-05-23,USD,41.4999
2025-05-24,USD,41.4999
2025-05-25,USD,41.4999
2025-05-26,USD,41.5094
2025-05-27,USD,41.5707
2025-05-28,USD,41.6758
2025-05-29,USD,41.5903
2025-05-30,USD,41.5285
2025-05-31,USD,41.5285
2025-06-01,USD,41.5285
2025-06-02,USD,41.5261
2025-06-03,USD,41.6184
2025-06-04,USD,41.6385
2025-06-05,USD,41.4829
2025-06-06,USD,41.4717
2025-06-07,USD,41.4717
2025-06-08,USD,41.4717
2025-06-09,USD,41.4018
2025-06-10,USD,41.4919
2025-06-11,USD,41.5566
2025-06-12,USD,41.5117
2025-06-13,USD,41.488
2025-06-14,USD,41.488
2025-06-15,USD,41.488
2025-06-16,USD,41.4466
2025-06-17,USD,41.5306
2025-06-18,USD,41.5255
2025-06-19,USD,41.6293
2025-06-20,USD,41.6854
2025-06-21,USD,41.6854
2025-06-22,USD,41.6854
2025-06-23,USD,41.8335
2025-06-24,USD,41.8702
2025-06-25,USD,41.7924
2025-06-26,USD,41.662
2025-06-27,USD,41.5852
2025-06-28,USD,41.5852
2025-06-29,USD,41.5852
2025-06-30,USD,41.6409
2025-07-01,USD,41.7788
2025-07-02,USD,41.8191
2025-07-03,USD,41.8116
2025-07-04,USD,41.7239
2025-07-05,USD,41.7239
2025-07-06,USD,41.7239
2025-07-07,USD,41.7341
2025-07-08,USD,41.7975
2025-07-09,USD,41.8462
2025-07-10,USD,41.7745
2025-07-11,USD,41.8232
2025-07-12,USD,41.8232
2025-07-13,USD,41.8232
2025-07-14,USD,41.7842
2025-07-15,USD,41.8355
2025-07-16,USD,41.8211
2025-07-17,USD,41.8129
2025-07-18,USD,41.867
2025-07-19,USD,41.867
2025-07-20,USD,41.867
2025-07-21,USD,41.7514
2025-07-22,USD,41.8194
2025-07-23,USD,41.7653
2025-07-24,USD,41.7651
2025-07-25,USD,41.7738
2025-07-26,USD,41.7738
2025-07-27,USD,41.7738
2025-07-28,USD,41.7824
2025-07-29,USD,41.7997
2025-07-30,USD,41.7886
2025-07-31,USD,41.7662
2025-08-01,USD,41.7132
2025-08-02,USD,41.7132
2025-08-03,USD,41.7132
2025-08-04,USD,41.7644
2025-08-05,USD,41.7901
2025-08-06,USD,41.6845
2025-08-07,USD,41.611
2025-08-08,USD,41.4564
2025-08-09,USD,41.4564
2025-08-10,USD,41.4564
2025-08-11,USD,41.3895
2025-08-12,USD,41.449
2025-08-13,USD,41.4268
2025-08-14,USD,41.5149
2025-08-15,USD,41.45
2025-08-16,USD,41.45
2025-08-17,USD,41.45
2025-08-18,USD,41.3401
2025-08-19,USD,41.2589
2025-08-20,USD,41.3557
2025-08-21,USD,41.3782
2025-08-22,USD,41.2185
2025-08-23,USD,41.2185
2025-08-24,USD,41.2185
2025-08-25,USD,41.2839
2025-08-26,USD,41.43
2025-08-27,USD,41.4047
2025-08-28,USD,41.3222
2025-08-29,USD,41.2602
2025-08-30,USD,41.2602
2025-08-31,USD,41.2602
2025-09-01,USD,41.3203
2025-09-02,USD,41.3722
2025-09-03,USD,41.3631
2025-09-04,USD,41.3719
2025-09-05,USD,41.3494
2025-09-06,USD,41.3494
2025-09-07,USD,41.3494
2025-09-08,USD,41.2199
2025-09-09,USD,41.2497
2025-09-10,USD,41.1237
2025-09-11,USD,41.2138
2025-09-12,USD,41.3127
2025-09-13,USD,41.3127
2025-09-14,USD,41.3127
2025-09-15,USD,41.2838
2025-09-16,USD,41.2317
2025-09-17,USD,41.1752
2025-09-18,USD,41.1941
2025-09-19,USD,41.2488
2025-09-20,USD,41.2488
2025-09-21,USD,41.2488
2025-09-22,USD,41.2502
2025-09-23,USD,41.3811
2025-09-24,USD,41.378
2025-09-25,USD,41.4105
2025-09-26,USD,41.4939
2025-09-27,USD,41.4939
2025-09-28,USD,41.4939
2025-09-29,USD,41.4789
